NAME	cluster dominant cell type	X	Y
981	CD4+ T cell	1.8289401528489473	0.38233120263302245
982	CD4+ T cell	1.7230879217415944	-0.8091526229688106
983	CD8+ CXCR4+ T cell	-3.4638193168736975	3.6413349929127654
985	CD8+ CXCR4+ T cell	-3.454189431244031	3.8974155206803798
986	CD8+ CXCR4+ T cell	-3.673711465901221	3.527157111231166
987	CD8+ PD1+ T cell	-1.4646271703423417	1.1613980978468244
990	CD4+ T cell	0.7942098142012342	-2.151888227335976
993	CD8+ CXCR4+ T cell	-4.357532005261067	2.0978907249140377
994	CD8+ CXCR4+ T cell	-3.7817430496090925	2.971217776881172
995	CD8+ CXCR4+ T cell	-2.643185400133902	2.543521007078964
996	CD4+ T cell	2.9056485894899016	0.030068062727167777
998	CD4+ T cell	5.544977975749506	0.08477173462754012
1028	CD4+ T cell	3.9620636419207775	-1.8133962298673871
1029	CD4+ T cell	2.266699224465703	-1.6363639972081403
1033	CD4+ T cell	1.0036057497860662	-3.7858223220403273
1036	CD4+ T cell	2.414748014283398	-2.0780207083014517
1038	CD4+ T cell	4.138107270564833	-1.415650718569547
1041	CD4+ T cell	2.1148355423742986	-1.8203581950947278
1043	CD4+ T cell	1.1312603428130947	-2.6542082392650475
1044	CD8+ GNLY+ T cell	-5.582073590761606	-1.3362277131997167
1055	CD4+ T cell	2.11839363040749	-3.7919269966024727
1056	CD4+ T cell	1.1692688195008218	-3.9474677704146686
1057	CD4+ Treg cell	4.694248017037293	1.640715405098284
1058	CD4+ Treg cell	5.273721393981326	1.8563172028787465
1059	CD4+ T cell	4.2794467851384566	-4.133189403130679
1063	CD4+ T cell	4.195594382442096	-4.300611129084188
1064	CD4+ T cell	3.3660902532602686	-3.886085609950702
1068	CD4+ T cell	1.356671981942098	-3.9706539529555567
1069	CD4+ T cell	1.847308593539682	-3.9087282974009856
1076	CD4+ T cell	0.829462594325254	-2.3511789782105526
1077	CD4+ T cell	3.137997989782786	-3.2187500458323846
1078	CD4+ T cell	2.9039435354173575	-1.6168148213156626
1087	CD4+ T cell	0.6353634826232406	-3.578152709586971
1088	CD4+ T cell	0.41569395629046535	-2.7058980476439443
1090	CD8+ GNLY+ T cell	-5.70874763260776	0.9059976570053705
1093	CD4+ T cell	4.641873678536886	1.0885345983359112
1094	CD8+ CXCR4+ T cell	-0.14882244800777578	-1.6648515752993982
1095	CD4+ T cell	0.8566720572153426	-3.864685245593133
1096	CD4+ T cell	0.9503840976542659	-2.602493120264178
1098	CD4+ T cell	0.5942669378416088	-2.824881176273761
1100	CD4+ T cell	2.507007698654795	1.5123016432968412
1101	CD4+ T cell	0.40619021095847363	-4.190171054802216
1102	CD4+ T cell	4.15341258611824	-1.4308934990433668
1169	CD8+ PD1+ T cell	-1.5514160595628914	0.7966930511745763
1175	CD8+ GNLY+ T cell	-5.9183607859644525	-1.6204669758103853
1176	CD8+ PD1+ T cell	-0.3516497927488502	2.537369987245919
1177	CD8+ GNLY+ T cell	-2.8452436684129006	1.7058370446322237
1178	CD8+ PD1+ T cell	0.33509208052747863	2.860596747932398
1179	CD8+ PD1+ T cell	-0.18903162010471442	3.2447733431882746
1180	CD4+ T cell	1.8654924464714842	-3.5139477799904824
1181	CD8+ CXCR4+ T cell	-3.041682399531199	1.008659016407078
1182	CD8+ PD1+ T cell	-2.352179860247227	4.561628886008039
1183	CD8+ PD1+ T cell	-1.5584991807823685	1.089024773109846
1184	CD8+ CXCR4+ T cell	-2.6195594859321467	4.312382781189608
1185	CD8+ PD1+ T cell	-0.7307709086942635	3.505381274435377
1186	CD8+ CXCR4+ T cell	-3.035768977219953	3.505662278249656
1187	CD8+ CXCR4+ T cell	-2.813389815201659	3.7579681090514705
1188	CD4+ T cell	1.092120427056029	-3.841428632214652
1189	CD8+ PD1+ T cell	-0.3909107066870414	2.3426434052845697
1190	CD8+ PD1+ T cell	-0.556242847732975	2.6040321609043313
1191	CD4+ Treg cell	5.544532842946907	1.0474724456201916
1192	CD4+ T cell	3.4989656610828916	-1.8813721523747133
1193	CD4+ Treg cell	5.861058586435043	-1.6911908931754935
1194	CD8+ PD1+ T cell	-2.373956251970236	4.546698335855659
1195	CD8+ PD1+ T cell	-2.09871647834941	4.664662138374783
1196	CD8+ CXCR4+ T cell	-3.180190473725332	4.0029673320639585
1197	CD16+ NK cell	-7.046216887986848	-0.21512412611560833
1198	CD8+ PD1+ T cell	0.24744444331542614	2.760241340655382
1199	CD8+ GNLY+ T cell	-5.780690828775519	-0.6213107550432799
1226	CD4+ T cell	2.3448767132621686	-2.613906985754369
1227	CD4+ T cell	5.831949743674902	1.3147782937141674
1228	CD4+ T cell	1.8592425711579292	-0.8528175378487057
1229	CD4+ T cell	2.1627488606573237	0.38833683980585354
1230	CD8+ PD1+ T cell	-1.0707584667015548	2.9596919544444233
1231	CD4+ T cell	3.9385708645438893	0.47676147522418627
1234	CD4+ T cell	1.4695411766317552	-1.0977443039838397
1235	CD4+ T cell	3.9401303511655854	1.5348916987495165
1236	CD4+ T cell	3.5178784776874092	2.508236947141876
1237	CD4+ T cell	1.0265233537139913	-2.5004282017137656
1238	CD8+ PD1+ T cell	-0.6079948940762783	4.667723585031139
1239	CD4+ T cell	5.5564183143692665	0.598463189416508
1240	CD4+ T cell	3.4012998105913033	-2.7932287035576318
1241	CD4+ T cell	2.2156390876627796	-3.092241101436123
1242	CD8+ GNLY+ T cell	-3.325744242313734	1.6289130641721112
1243	CD4+ T cell	3.484509216189579	-4.507020933067297
1244	CD4+ T cell	4.100129075237805	-1.1792155585460204
1245	CD16+ NK cell	-7.654422911925206	-0.9771006194202501
1246	CD4+ T cell	1.9613178250059453	-3.795119432794202
1247	CD4+ T cell	1.3819053263008458	-2.2478463686124712
1248	CD4+ T cell	4.683996264208433	1.8321499742372238
1251	CD4+ T cell	4.221206317179719	-2.947070930205522
1253	CD4+ T cell	4.081629820442979	-0.6850840319689493
1254	CD4+ Treg cell	5.556663124195029	0.5915273749440064
1255	CD4+ T cell	3.980908150359067	0.3919202007459121
1256	CD4+ T cell	2.401479228126404	-3.7085351487402844
1257	CD4+ T cell	3.0155127782796587	-0.04869342971377777
1258	CD4+ T cell	1.4976318576070182	-2.0047634155010616
1260	CD4+ T cell	0.838876401491137	-3.688107323913756
1261	CD4+ T cell	3.9275619919100233	-3.8047911377048926
1262	CD8+ PD1+ T cell	1.773417017659486	3.357109667961556
1264	CD4+ T cell	3.081440969782574	-3.025453482407877
1294	CD4+ T cell	1.175015597499306	-0.6003105617086655
1373	CD4+ T cell	5.093044502606797	-0.25615338122682435
1374	CD4+ T cell	4.018575405247238	-0.36462928666543176
1375	CD8+ CXCR4+ T cell	-0.09265194531268328	0.674794874659125
1376	CD8+ GNLY+ T cell	-5.683809440598189	-1.1690033840587566
1378	CD4+ T cell	2.0742063511819753	-2.4512312941273966
1379	CD8+ GNLY+ T cell	-4.31900048015258	0.03165045042458259
1380	CD4+ T cell	1.5466519655815	-3.5494045646251875
1381	CD4+ T cell	2.6101537580928555	-3.5038982636055085
1382	CD8+ GNLY+ T cell	-4.8810332377927885	0.2327457104913863
1383	CD8+ CXCR4+ T cell	-0.3405240873034523	-0.026836547783221087
1384	CD4+ T cell	3.730026964299257	-4.416151976446061
1385	CD4+ T cell	3.2972307412330437	-1.5612646680390325
1386	CD4+ T cell	0.6675561736361433	-2.954433073278626
1387	CD4+ T cell	0.9497149548985135	-3.8205454975979416
1389	CD16+ NK cell	-7.263335392778627	-0.8057156015752818
1390	CD16+ NK cell	-6.360210941415656	-1.5988936188713794
1391	CD4+ T cell	1.4780624526628114	-3.671109583807358
1392	CD8+ CXCR4+ T cell	-0.04587621819627641	1.1565516406091036
1393	CD8+ CXCR4+ T cell	0.42038909199822627	-0.22133507842948802
1394	CD4+ T cell	0.5647888911120436	-4.1367294337858365
1395	CD8+ GNLY+ T cell	-5.868061304526809	-2.0260731943533776
1396	CD4+ Treg cell	5.858444974400551	0.8223850186796009
1398	CD4+ Treg cell	5.184992029784674	1.6978613153221562
1399	CD8+ GNLY+ T cell	-5.106998598185819	1.1460049093899212
1400	CD8+ CXCR4+ T cell	0.19112880523323983	-1.1245929204379226
1402	CD8+ CXCR4+ T cell	-3.941396485554961	1.853937919713882
1403	CD4+ T cell	0.6372270122767854	-3.3190695875004357
1404	CD4+ T cell	2.762986689445807	-4.332874234928126
1406	CD16+ NK cell	-7.161358535021846	-0.7965941040779903
1407	CD4+ T cell	4.272159236426499	-4.449102087909669
1408	CD4+ T cell	0.4823079554853418	-3.0686688505996127
1409	CD8+ GNLY+ T cell	-6.0794350004694495	-1.6133789839378245
1410	CD8+ GNLY+ T cell	-4.048298814618788	0.03297261109195804
1412	CD8+ GNLY+ T cell	-3.932704277292685	0.007547409232668778
1414	CD4+ T cell	2.5526613054943015	-3.6207870654225998
1415	CD8+ GNLY+ T cell	-5.255948688670854	-1.8260611683274102
1416	CD8+ PD1+ T cell	-0.5786016894393857	3.4638275366591995
1417	CD4+ T cell	1.8217691258998536	-3.5230492874958963
1418	CD8+ CXCR4+ T cell	0.2953231461146888	-1.3595131577188968
1419	CD8+ CXCR4+ T cell	-0.1879799736701364	0.8882876082066999
1420	CD8+ CXCR4+ T cell	0.11238336946779204	0.6815353081384558
1421	CD4+ T cell	0.5730732405671446	-3.6386086638745017
1422	CD4+ Treg cell	5.555123364832039	0.2920124405758397
1423	CD4+ T cell	2.5570670123662085	-1.9769866684978583
1424	CD4+ T cell	0.7798157207880425	-2.9291671814213025
1425	CD4+ T cell	4.1773857772803895	-1.3665088285673812
1426	CD4+ T cell	0.8245775207847161	-2.382183483076282
1427	CD8+ CXCR4+ T cell	-0.3831940898905668	-1.3412046520433438
1428	CD8+ CXCR4+ T cell	-1.1101935671416632	0.5293820552146706
1429	CD4+ T cell	0.35305942578402294	-3.48478402858596
1431	CD4+ T cell	0.9617577463664839	-3.4159751244756262
1433	CD8+ CXCR4+ T cell	0.5652028988135294	-1.1290153822805233
1434	CD8+ CXCR4+ T cell	3.9376766663111695	-3.1481639988594146
1435	CD4+ T cell	2.29170392178456	-1.8901575744013852
1436	CD8+ CXCR4+ T cell	-2.0401520066411027	3.4824092798935773
1437	CD16+ NK cell	-7.58737408080447	-0.732105907402816
1439	CD8+ CXCR4+ T cell	-0.18873589657811052	-1.8073389392825623
1440	CD4+ T cell	1.6993350259549695	-3.4483946818111435
1441	CD8+ GNLY+ T cell	-4.840650698372431	0.2075824342183457
1442	CD8+ GNLY+ T cell	-4.809431624180671	0.0760691757583451
1443	CD4+ T cell	4.0390072435155435	-2.3918277651373647
1444	CD4+ T cell	3.1399363255516057	-3.429968866442025
1445	CD8+ GNLY+ T cell	-6.5499274608521505	-1.1862216835183397
1446	CD16+ NK cell	-6.551531448923521	-1.722336899644713
1447	CD4+ T cell	3.836063040663073	-3.65148946006713
1448	CD8+ CXCR4+ T cell	-4.097292049688896	1.1686248268177097
1449	CD4+ T cell	3.9688048904116453	1.329597708340637
1450	CD4+ T cell	1.1899016920920709	-1.51861398492556
1451	CD4+ T cell	2.53611892139135	-0.6792641578041059
1452	CD4+ T cell	0.3455593369893657	-3.5037317354954456
1453	CD16+ NK cell	-7.5734706118091575	-1.078646922418135
1454	CD4+ T cell	3.5124988753125708	-3.1891682164920496
1456	CD4+ T cell	4.328485109896061	-3.9781317639258624
1457	CD4+ T cell	5.29147852330465	-2.1769775063074404
1458	CD4+ T cell	3.8554657764176152	-3.652407722469756
1459	CD16+ NK cell	-6.419436033035056	-1.6462921900944658
1460	CD8+ CXCR4+ T cell	-0.02765226273117638	-1.4704491937209754
1461	CD8+ CXCR4+ T cell	1.1132029752309778	-1.9308007549633344
1539	CD4+ T cell	0.48783989533657457	-2.9077728416673305
1540	CD16+ NK cell	-7.409425861759729	-0.7682215939261225
1542	CD8+ CXCR4+ T cell	0.27324781384965235	-1.4023228573004234
1544	CD4+ T cell	1.5184089689131273	-3.2224260030912895
1545	CD8+ CXCR4+ T cell	0.11669989482028931	-0.2076035392021624
1546	CD4+ Treg cell	4.19056068663714	2.296755887332101
1548	CD16+ NK cell	-6.440153202657933	-1.4043903350575524
1549	CD4+ Treg cell	4.159729222897373	2.21129863052188
1551	CD4+ T cell	0.6293928758764495	-3.21852606132198
1552	CD4+ T cell	1.8524005384058586	-3.073920144831101
1553	CD8+ CXCR4+ T cell	-0.7614024332727052	0.18803211797076153
1554	CD4+ T cell	1.7265265080344736	-2.4982800325393018
1555	CD4+ T cell	0.3914804085120813	-2.35324798321599
1556	CD4+ T cell	3.0626402243337205	-1.867539492959425
1557	CD8+ CXCR4+ T cell	-0.008289209352087434	0.6336968881466717
1559	CD4+ T cell	0.3431057941441258	-3.7588105495862223
1560	CD4+ T cell	1.8178104257743957	-1.6709945047730692
1561	CD4+ T cell	3.3527742871792476	-1.9834007767794326
1562	CD4+ Treg cell	4.247793984094559	2.1581275635980446
1563	CD4+ T cell	0.08359549531893351	-3.6250300120377004
1564	CD4+ T cell	2.1699909100957457	-2.2156939712158303
1565	CD8+ CXCR4+ T cell	-0.15492062020032193	1.2832686386844372
1566	CD4+ T cell	0.34132808754365995	-1.8811071450150993
1567	CD4+ T cell	3.696688472012621	-1.4049951828258342
1569	CD4+ T cell	1.5187520089003825	-3.330338676079075
1570	CD4+ T cell	4.0463741195999905	-1.0085078485892833
1571	CD4+ T cell	-0.9729668090785709	4.465983564631357
1572	CD16+ NK cell	-7.491133716977474	-0.9639129121844632
1574	CD16+ NK cell	-6.797353549107419	-1.5887376432504763
1575	CD4+ T cell	0.5073117790468447	-3.3083884955353486
1576	CD4+ Treg cell	5.505679250991442	0.3005431385838354
1578	CD4+ T cell	1.9792308774393261	-2.9810251276444815
1579	CD4+ Treg cell	3.713885615465541	2.782157533080098
1580	CD4+ T cell	0.8143286879267075	-1.1476811620874627
1581	CD8+ CXCR4+ T cell	0.4390683330953806	-1.039439567561663
1582	CD8+ PD1+ T cell	-0.7749217753164861	4.730635747801457
1583	CD8+ CXCR4+ T cell	0.6410974337066746	-1.9449108365252503
1584	CD4+ Treg cell	5.577020493421653	0.7709482363101628
1585	CD4+ T cell	2.1240760931436045	-4.106134153494882
1587	CD4+ T cell	4.320168826158701	1.5929930615455878
1588	CD4+ T cell	1.6365372470480943	0.7982334016537189
1589	CD4+ T cell	4.982827762802141	-0.10564857611745254
1592	CD4+ T cell	1.2132522840465196	3.431321225527953
1593	CD8+ GNLY+ T cell	-6.3268986481241365	-1.0750048848596783
1594	CD8+ CXCR4+ T cell	-0.22883018617031792	-1.45311793996734
1597	CD4+ T cell	1.4594379428212216	-2.7596241971540896
1598	CD8+ CXCR4+ T cell	-1.728107293534155	2.073082518471742
1599	CD4+ T cell	0.41834940740504467	-2.7600351584239897
1600	CD4+ T cell	1.4482468447241434	-1.6198502633375211
1624	CD4+ T cell	3.9351573778275473	-3.058211790649569
1625	CD4+ T cell	2.2555994583068157	0.6536304762378125
1626	CD8+ CXCR4+ T cell	-4.417313805394823	2.0163956107533587
1629	CD16+ NK cell	-7.472747349349787	-0.903161857675044
1630	CD16+ NK cell	-7.403273307079863	-0.9182987624071803
1631	CD4+ Treg cell	4.177495595252654	2.584716455032494
1635	CD8+ GNLY+ T cell	-6.807116930133176	-0.043729454550917646
1639	CD8+ GNLY+ T cell	-6.7153578249523385	-1.2772048499935174
1643	CD8+ CXCR4+ T cell	-5.0836424805316645	2.9419502923698313
1645	CD8+ CXCR4+ T cell	-4.686869057505607	1.0739995318139504
1646	CD8+ CXCR4+ T cell	-4.545142537037073	1.4483650729008444
1647	CD4+ T cell	-0.06489301773668643	-3.457503431567954
1650	CD8+ CXCR4+ T cell	-4.226840807230006	3.530147401176165
1651	CD8+ PD1+ T cell	-1.3548254138041227	3.5962813774387534
1654	CD4+ T cell	3.3854387419170724	-0.25943306809381445
1655	CD4+ T cell	5.529558594708913	-1.6847371148673076
1660	CD4+ T cell	3.485057510919626	-2.456377731870227
1662	CD4+ T cell	2.1466632642202716	-0.9000629639246813
1670	CD8+ GNLY+ T cell	-6.197627280130489	0.3022536776370518
1675	CD4+ T cell	3.1171835953157148	-4.524262302690205
1676	CD8+ GNLY+ T cell	-6.629517636709534	-1.5297566036783652
1678	CD8+ CXCR4+ T cell	-3.9343632971749285	2.8460808183203703
1679	CD8+ CXCR4+ T cell	-5.053020284752271	2.7954849729260873
1680	CD8+ GNLY+ T cell	-5.876414541931809	1.040465728641012
1681	CD8+ CXCR4+ T cell	-5.318520263756377	2.8934381695536535
1682	CD8+ GNLY+ T cell	-6.582733574366609	-0.004965542290360503
1685	CD8+ CXCR4+ T cell	-4.27768761146657	1.3110124173525024
1687	CD4+ T cell	1.7475928412804345	-0.9062771722335399
1688	CD8+ CXCR4+ T cell	-2.8374936408732774	2.0050012360240905
1689	CD8+ GNLY+ T cell	-5.872438400120899	-0.6864044549372419
1690	CD16+ NK cell	-7.459744974362848	-0.6188420195216373
1691	CD8+ CXCR4+ T cell	-1.8145876401145673	0.8834277108379869
1692	CD4+ T cell	2.96654090778945	1.9700856765672101
1694	CD16+ NK cell	-7.184398272663355	-0.34643005877547833
1695	CD8+ CXCR4+ T cell	-3.332536564259913	3.9660292136828468
1699	CD4+ T cell	2.0407125577114584	-2.801679548578048
1701	CD8+ CXCR4+ T cell	-3.7514628751241546	2.043834318398221
1702	CD4+ T cell	5.006940890845231	1.149561778324468
1703	CD8+ CXCR4+ T cell	-2.98139958170519	4.04545772216831
1704	CD4+ T cell	4.9192298120498865	-3.478866680701171
1706	CD8+ GNLY+ T cell	-5.767412624349838	0.6309973391276877
1708	CD8+ GNLY+ T cell	-5.8386810468211365	0.11334294711829418
1711	CD16+ NK cell	-7.0827269547748095	-0.9869764850767628
1712	CD4+ T cell	0.6766951515847104	-3.251906541014184
1713	CD4+ T cell	3.4744469340138746	-1.2367602020670931
1714	CD4+ T cell	4.768995073670337	-1.4249123516370399
1721	CD4+ Treg cell	5.6777529681926895	-1.8167502362788588
1722	CD4+ T cell	3.734710550306854	-2.348143397655929
1724	CD8+ CXCR4+ T cell	-3.8105351279812067	2.223030135654899
1726	CD4+ T cell	5.206276800725024	0.03717880464166429
1728	CD8+ CXCR4+ T cell	-3.9091677015901665	3.794980496350784
1730	CD4+ T cell	2.451788965459465	0.706922708320267
1731	CD4+ Treg cell	5.829892777427764	0.06770530680729686
1733	CD8+ CXCR4+ T cell	-5.101391639167657	3.4054913945184744
1734	CD4+ T cell	1.6101153899007585	-0.43244579684461054
1736	CD4+ T cell	4.25095692322442	-3.610750117623633
1737	CD4+ Treg cell	3.7697175321154406	2.6648387651250767
1739	CD8+ CXCR4+ T cell	-3.1331153453316194	4.013450293417472
1740	CD8+ GNLY+ T cell	-5.674934798404181	1.6083753199740154
1741	CD8+ CXCR4+ T cell	-5.219845704592051	3.0320126268389025
1743	CD4+ Treg cell	5.501668498711096	1.0855871047215082
1744	CD4+ T cell	3.7830551446997838	-1.967888243279486
1746	CD8+ CXCR4+ T cell	-5.717442292410193	1.6104864096685076
1747	CD4+ T cell	4.847196129501336	1.1546943340299747
1749	CD4+ T cell	3.8986765802051915	-3.4183532383463247
1750	CD4+ T cell	2.8192308319253927	-3.4116285535130144
1752	CD8+ CXCR4+ T cell	0.5676163856058383	-1.3949231309912429
1755	CD4+ T cell	3.59431232049314	-2.3474068558528134
1758	CD16+ NK cell	-6.912520411216119	-0.35245896829302464
1759	CD4+ T cell	3.8212578606553054	2.6102659953180747
1760	CD8+ CXCR4+ T cell	-3.9687587068870123	2.4679403923280825
1764	CD4+ Treg cell	5.751893554494745	0.7600197397859273
1768	CD8+ CXCR4+ T cell	-4.658042483545123	3.2901025252043508
1770	CD8+ CXCR4+ T cell	-4.430428574099115	3.2602511607977593
1772	CD4+ T cell	2.7786746079826994	-1.760813672369162
1773	CD4+ T cell	4.0106540521709375	-3.0569929238405935
1774	CD4+ Treg cell	5.920169128787981	-0.6960650703620213
1775	CD16+ NK cell	-7.485299570936087	-1.1250337224260434
1777	CD8+ GNLY+ T cell	-5.610640353569195	1.7402886191270315
1778	CD4+ T cell	5.22351727106112	-1.9198151465304865
1780	CD4+ Treg cell	5.762863430532081	-1.4596093781053117
1783	CD4+ Treg cell	5.5165010162832475	1.2768772599847085
1784	CD4+ T cell	4.283088240293113	-2.413400626517394
1786	CD4+ T cell	2.401283104010501	-2.851012410247843
1787	CD8+ CXCR4+ T cell	-4.4754877414142324	1.7322224563669764
1788	CD8+ PD1+ T cell	-1.4094844594774465	3.5448757973505662
1793	CD4+ T cell	2.5858536370286123	-4.261106583662788
1794	CD8+ CXCR4+ T cell	-4.036321788855156	2.0140772530765396
1795	CD8+ CXCR4+ T cell	-4.74728470998576	3.548649526424296
1798	CD8+ CXCR4+ T cell	-0.29952723926893765	-1.4432325543202649
1800	CD8+ CXCR4+ T cell	-4.435567010063433	3.341202673010668
1801	CD8+ CXCR4+ T cell	-3.3372894205029486	1.969821428279026
1803	CD4+ T cell	4.34614191426365	-2.6562613058182856
1804	CD8+ GNLY+ T cell	-5.445998976053737	-1.471042994257552
1806	CD8+ GNLY+ T cell	-6.165282281643649	-0.6557723780104883
1809	CD4+ T cell	1.9103035515909361	-3.060025845288511
1811	CD4+ T cell	4.59475539264391	-3.512062019982502
1812	CD8+ CXCR4+ T cell	-4.3155207730943	1.9979249899811578
1813	CD4+ T cell	2.003833012863071	-2.6996197247596205
1814	CD4+ T cell	4.298351404852645	-4.173076540514514
1815	CD4+ T cell	2.39899032016928	-1.7817209821019395
1816	CD4+ T cell	0.7505920013348251	-3.7383872524177137
1819	CD4+ T cell	4.693238379931527	-1.7152505901843524
1820	CD16+ NK cell	-7.079142401672375	-1.3850063262641272
1821	CD8+ CXCR4+ T cell	-3.968411059750178	1.6147497597441705
1822	CD8+ CXCR4+ T cell	-5.289595283615572	2.7789599526800104
1824	CD8+ GNLY+ T cell	-6.315241866169151	-0.14793685217516206
1825	CD4+ T cell	-0.21681992287202578	-2.542572671734795
1826	CD4+ T cell	3.5145769142004646	-3.3661831331163796
1828	CD8+ GNLY+ T cell	-6.057025077311711	-1.1587787724679162
1829	CD8+ CXCR4+ T cell	-4.429552300139273	1.8977221508763846
1830	CD8+ GNLY+ T cell	-5.635053533135085	0.6145546772976807
1832	CD16+ NK cell	-7.280764751698937	-0.5367478709523155
1833	CD8+ GNLY+ T cell	-5.300995361675889	-1.7130526248649478
1834	CD8+ GNLY+ T cell	-4.759068442466925	-1.8098475067541477
1835	CD8+ GNLY+ T cell	-6.596656359962455	-1.4312136619312577
1836	CD8+ GNLY+ T cell	-6.007724747135366	0.42256440773432286
1838	CD8+ GNLY+ T cell	-5.792536157343719	-0.889862599970636
1839	CD8+ GNLY+ T cell	-5.641815329969854	-1.1942088645055275
1841	CD4+ T cell	4.582806563322414	-3.999453877864341
1843	CD4+ T cell	1.3424552411146629	-0.6174585265963886
1847	CD4+ T cell	3.172409253654834	-1.6288079625954572
1848	CD8+ GNLY+ T cell	-5.696372592059046	-0.325609111422877
1849	CD4+ T cell	4.471344406326945	-4.4305245127031
1850	CD8+ CXCR4+ T cell	-0.004276962423113373	-2.147751031408874
1851	CD4+ T cell	0.7116661378134526	-2.935550199020159
1852	CD4+ T cell	3.6487417553876966	-2.6233736636614933
1853	CD4+ T cell	3.452702650049927	-3.033815954104111
1854	CD8+ CXCR4+ T cell	-1.548107892695505	1.888405970002538
1855	CD4+ T cell	4.284185435512851	-1.764476986814503
1859	CD4+ T cell	2.0143682307926403	-1.125540326273024
1860	CD8+ CXCR4+ T cell	-5.553550329864105	2.3426804865561746
1861	CD8+ CXCR4+ T cell	-0.24066172415955034	-1.3219577517021421
1864	CD8+ GNLY+ T cell	-5.714666147116997	-0.10820602864119777
1866	CD4+ T cell	4.051260395475994	-4.584432722151591
1867	CD4+ T cell	-4.462813772550972	-1.9533877960179857
1868	CD16+ NK cell	-7.4208770023769395	-1.0717825603834432
1870	CD8+ CXCR4+ T cell	-4.433795925066203	1.300801533455864
1872	CD4+ T cell	3.1667379007308973	-4.511011127167685
1873	CD4+ T cell	2.531832302902533	-2.890395237446316
1876	CD4+ T cell	3.300091344143567	-3.280267176031276
1877	CD4+ T cell	3.1061426987144847	-2.8628434525949373
1880	CD4+ T cell	3.220332977130222	-3.554887994751271
1883	CD4+ T cell	4.155247267696443	-1.256373949127408
1884	CD4+ T cell	0.9375459001039979	-4.007834117674115
1886	CD8+ GNLY+ T cell	-5.607546002234968	-1.0411279459827858
1889	CD8+ CXCR4+ T cell	-3.6380820281828865	2.5321904806304727
1890	CD4+ T cell	2.214388591327265	-2.553580951887689
1952	CD4+ T cell	3.055409758102388	-0.1615182496038256
